n/nm	Solvent Name	Unit	En. (Stz Max)	En. (Stz Com)	En. (Pol Max)	En. (Pol Com)	Interpolated Retention Volume (Max)	Interpolated Retention Volume (Com)	Column Temperature [Kelvin]
0.09	HEXANE	dG (kJ/Mol)					22.2619800750591	44.7793532525206	323.15082896306
0.09	DICHLOROMETHANE	dG (kJ/Mol)	4.41868880353287	1.95959149571482	4.73622602647115	2.27832610240463	5.73206171873434	6.53958246582222	323.149696960449
0.09	ETHYL ACETATE	dG (kJ/Mol)	5.68332093420497	4.4905251824687	4.4156221467019	3.33304887081533	19.0559917378186	33.0168922988385	323.150517331637
0.095	NONANE	dG (kJ/Mol)					531.473426892445	748.657941535134	323.150671680157
0.095	OCTANE	dG (kJ/Mol)					162.18976072957	394.021904944233	323.15182900062
0.095	HEPTANE	dG (kJ/Mol)					56.1185494065831	118.807236952394	323.151185343816
0.095	HEXANE	dG (kJ/Mol)					21.565483474657	42.6167518984418	323.15082896306
0.095	DICHLOROMETHANE	dG (kJ/Mol)	4.78114345337913	2.15654627719347	5.10370013832114	2.48267370566935	6.04885569987234	6.54106113684185	323.149696960449
0.095	ETHYL ACETATE	dG (kJ/Mol)	5.95720044387072	4.64389501650771	4.66596548879858	3.48426845085371	19.7167332753639	32.6112753162971	323.150517331637
0.1	NONANE	dG (kJ/Mol)					543.976058275898	731.038547459274	323.150671680157
0.1	OCTANE	dG (kJ/Mol)					163.938290766687	382.350792149907	323.15182900062
0.1	HEPTANE	dG (kJ/Mol)					55.7560341593275	114.605804673183	323.151185343816
0.1	HEXANE	dG (kJ/Mol)					20.8611036387692	41.4784105174829	323.15082896306
0.1	DICHLOROMETHANE	dG (kJ/Mol)	5.00166789345095	2.20008362208632	5.32994109228334	2.52695732536924	6.05099512235455	6.41353932137773	323.149696960449
0.1	ETHYL ACETATE	dG (kJ/Mol)	6.23041596328478	4.70380968202162	4.91667699126133	3.54251387524976	20.3774748129092	32.2056583337556	323.150517331637
0.12	NONANE	dG (kJ/Mol)					588.89528222825	681.21612748462	323.150671680157
0.12	OCTANE	dG (kJ/Mol)					177.066138018107	314.556481855511	323.15182900062
0.12	HEPTANE	dG (kJ/Mol)					54.8629043655446	100.453418168214	323.151185343816
0.12	HEXANE	dG (kJ/Mol)					21.545228670587	36.7629235064469	323.15082896306
0.12	DICHLOROMETHANE	dG (kJ/Mol)	5.34570356903229	2.64352793654781	5.68767291395548	2.96406326047452	6.50855528193938	6.37868643883367	323.149696960449
0.12	ETHYL ACETATE	dG (kJ/Mol)	5.87448338808365	4.92552676780291	4.53799020554327	3.74614516842258	17.1622919539876	29.6895459441679	323.150517331637
0.14	NONANE	dG (kJ/Mol)					627.952175805888	629.041455666605	323.150671680157
0.14	OCTANE	dG (kJ/Mol)					191.311597537179	274.948266373854	323.15182900062
0.14	HEPTANE	dG (kJ/Mol)					56.1621378956422	96.7459323577752	323.151185343816
0.14	HEXANE	dG (kJ/Mol)					19.1777627299395	34.5227331817866	323.15082896306
0.14	DICHLOROMETHANE	dG (kJ/Mol)	6.27563747919802	2.97100094963196	6.63704203992223	3.27826218363588	7.20952647921332	7.07190078768092	323.149696960449
0.14	ETHYL ACETATE	dG (kJ/Mol)	6.19610883845135	4.75316738080037	4.78874023508294	3.58415689031321	15.8003568665426	27.0645020720898	323.150517331637
0.16	NONANE	dG (kJ/Mol)					651.650808277491	612.610577096169	323.150671680157
0.16	OCTANE	dG (kJ/Mol)					205.227562557402	252.329013956008	323.15182900062
0.16	HEPTANE	dG (kJ/Mol)					57.6879639765709	89.247469706307	323.151185343816
0.16	HEXANE	dG (kJ/Mol)					20.5003536827143	32.6689872638465	323.15082896306
0.16	DICHLOROMETHANE	dG (kJ/Mol)	4.84932639401803	2.89989305744501	5.21417288319709	3.20725964696077	4.55509832464632	6.2453985985811	323.149696960449
0.16	ETHYL ACETATE	dG (kJ/Mol)	6.00819084413729	4.92133690016672	4.61040581887842	3.74055515257566	15.77314327216	26.2794052597895	323.150517331637
0.18	NONANE	dG (kJ/Mol)					674.786136881462	597.333942630639	323.150671680157
0.18	OCTANE	dG (kJ/Mol)					219.232196035279	229.785910285132	323.15182900062
0.18	HEPTANE	dG (kJ/Mol)					59.4027289362711	76.3377477873421	323.151185343816
0.18	HEXANE	dG (kJ/Mol)					18.8388727757926	29.6748057260879	323.15082896306
0.18	DICHLOROMETHANE	dG (kJ/Mol)	5.95627576242687	3.82116848811205	6.33461867304775	4.13901149167981	5.87213856851179	7.13001645640306	323.149696960449
0.18	ETHYL ACETATE	dG (kJ/Mol)	6.36176897490314	5.25456147371537	4.91752027452797	4.04231922103984	15.7890032795882	24.5676014979303	323.150517331637
0.2	NONANE	dG (kJ/Mol)					697.921465485433	582.057308165109	323.150671680157
0.2	OCTANE	dG (kJ/Mol)					233.236829513157	207.242806614255	323.15182900062
0.2	HEPTANE	dG (kJ/Mol)					59.4428923959891	73.3178344880012	323.151185343816
0.2	HEXANE	dG (kJ/Mol)					17.3963136134343	27.696300901459	323.15082896306
0.2	DICHLOROMETHANE	dG (kJ/Mol)	6.49161107087632	4.0605298054854	6.885660288816	4.37270027695995	6.06313395779117	7.11470487245384	323.149696960449
0.2	ETHYL ACETATE	dG (kJ/Mol)	6.4563526404142	5.21567259448898	4.9665709724046	3.98890887316925	14.2253481653639	22.2164715698239	323.150517331637


