"instrumentSettingsID","pressure","target_temp_column_oven","actual_temp_column_oven","target_temp_reservoir_drawer1","actual_temp_reservoir_drawer1","target_temp_reservoir_drawer2","actual_temp_reservoir_drawer2","target_temp_fid","actual_temp_fid","actual_temp_gas_inlet","actual_temp_injection_manifold","actual_temp_fid_flame","actual_temp_ambient","target_flow_channel0","actual_flow_channel0","target_flow_channel1","actual_flow_channel1","target_flow_channel2","actual_flow_channel2","target_flow_channel3","actual_flow_channel3","target_flow_channel4","actual_flow_channel4","target_flow_channel5","actual_flow_channel5","target_flow_channel6","actual_flow_channel6"
112,24.34969,50,49.99867,32,31.99862,32,32.00125,180,180.0006,52.28999,55.01713,229.337,28.26063,2,1.955,10,9.99,10,10.015,0,0,0,0,0,0,0,0
113,20.22941,50,49.99981,32,31.99853,32,31.99997,180,179.9983,52.28302,55.00812,228.9258,28.23406,2,1.96,10,9.955,10,9.99,0,0,0,0,0,0,0,0
114,24.03495,50,49.99977,32,31.99905,32,31.998,180,180.0479,52.36972,55.05547,229.3513,28.20248,2,2,10,10,10,10.005,0,0,0,0,0,0,0,0
115,20.25803,50,49.99906,32,31.99997,32,31.99796,180,180.0461,52.36209,55.04893,228.9661,28.19628,2,2.01,10,10.01,10,9.995,0,0,0,0,0,0,0,0
116,24.46414,50,50.00294,32,31.99923,32,31.99506,180,180.0044,52.33473,55.07161,229.3286,28.25482,2,1.995,10,10,10,9.995,0,0,0,0,0,0,0,0
117,20.63,50,50.00622,32,31.99891,32,31.99533,180,180.0031,52.33005,55.07218,228.9481,28.25053,2,2.02,10,10.015,10,10.015,0,0,0,0,0,0,0,0
118,24.17801,50,50.00326,32,31.99956,32,31.99773,180,179.9757,52.33626,55.07401,229.3322,28.24106,2,1.99,10,9.995,10,9.995,0,0,0,0,0,0,0,0
119,20.60138,50,50.00864,32,32.00062,32,31.99916,180,179.9777,52.33464,55.07401,228.9534,28.23954,2,2.015,10,10.01,10,10,0,0,0,0,0,0,0,0
120,24.3783,50,49.99999,32,32.00132,32,32.00032,180,180.0088,52.33395,55.05113,229.2644,28.27088,2,1.965,10,10.005,10,10.02,0,0,0,0,0,0,0,0
121,21.00196,50,50.00305,32,32.00081,32,31.99943,180,180.011,52.34454,55.0656,228.9095,28.28284,2,1.995,10,10.005,10,9.99,0,0,0,0,0,0,0,0
122,24.06356,50,50.0017,32,32.00183,32,32.00214,180,179.9484,52.30666,55.02763,229.3249,28.25792,2,1.96,10,9.985,10,10.015,0,0,0,0,0,0,0,0
123,20.80167,50,50.00187,32,32.00513,32,32.00016,180,179.9471,52.31639,55.06457,228.9521,28.26638,2,2,10,9.99,10,10.005,0,0,0,0,0,0,0,0
124,24.1494,50,50.00017,32,31.99951,32,31.99769,180,179.9796,52.29139,55.03299,229.3685,28.1944,2,2,10,9.985,10,9.985,0,0,0,0,0,0,0,0
125,21.20226,50,49.99995,32,32.00132,32,32.00043,180,179.9816,52.29388,55.06428,229.0054,28.18476,2,2.01,10,10.005,10,9.995,0,0,0,0,0,0,0,0
126,24.00633,50,49.99799,32,31.9976,32,31.99792,180,180.0471,52.30297,55.06937,229.386,28.12365,2,2,10,9.99,10,9.99,0,0,0,0,0,0,0,0
127,20.8589,50,49.9965,32,31.99844,32,31.999,180,180.0462,52.29006,55.03189,229.017,28.13253,2,2.015,10,10.005,10,10,0,0,0,0,0,0,0,0
128,24.29247,50,49.99942,32,31.99714,32,31.999,180,180.0082,52.30093,55.06578,229.3808,28.15972,2,2,10,9.99,10,10,0,0,0,0,0,0,0,0
129,20.97335,50,49.99895,32,31.99788,32,32.00047,180,180.0074,52.28929,55.05658,229.0114,28.12935,2,2.02,10,10.02,10,9.995,0,0,0,0,0,0,0,0
130,24.12079,50,50.00305,32,31.99124,32,31.99881,180,180.0207,52.31731,55.05965,229.4535,28.20971,2,2.005,10,10.015,10,10,0,0,0,0,0,0,0,0
131,21.03058,50,50.00195,32,31.99255,32,31.99904,180,180.0207,52.30938,55.04626,229.0754,28.17684,2,1.995,10,9.98,10,9.98,0,0,0,0,0,0,0,0
132,24.20662,50,49.99792,32,31.99742,32,31.99958,180,179.9968,52.30249,55.06498,229.3899,28.19137,2,2.02,10,10.01,10,10,0,0,0,0,0,0,0,0
133,21.40255,50,49.99821,32,31.99626,32,31.99955,180,179.9977,52.29167,55.0304,229.0441,28.19592,2,1.99,10,9.97,10,9.965,0,0,0,0,0,0,0,0
134,24.1494,50,50.00159,32,32.00062,32,32.00009,180,179.9955,52.30727,55.04657,229.4223,28.17523,2,2.005,10,9.995,10,9.995,0,0,0,0,0,0,0,0
135,21.14503,50,50.00245,32,32.0016,32,31.99912,180,179.9985,52.31226,55.0575,229.0492,28.16977,2,1.96,10,9.995,10,9.98,0,0,0,0,0,0,0,0
136,24.09217,50,50.00665,32,32.00192,32,31.9956,180,179.9719,52.30393,55.05962,229.4142,28.21073,2,2,10,9.995,10,9.99,0,0,0,0,0,0,0,0
137,20.8589,50,50.00034,32,32.00095,32,31.99761,180,179.9687,52.30004,55.05939,229.0527,28.19638,2,2.005,10,10.02,10,10.015,0,0,0,0,0,0,0,0
138,23.94911,50,50.00052,32,32.00142,32,31.99827,180,180.0427,52.32706,55.05355,229.4122,28.13075,2,2,10,10,10,10,0,0,0,0,0,0,0,0
139,21.00196,50,50.00184,32,31.99886,32,31.99846,180,180.0387,52.31205,55.02571,229.0432,28.13084,2,1.96,10,10,10,10.015,0,0,0,0,0,0,0,0
140,24.17801,50,50.0007,32,31.99923,32,32.0019,180,180.017,52.31227,55.06984,229.4641,28.07949,2,2,10,10,10,9.995,0,0,0,0,0,0,0,0
141,21.14503,50,49.99888,32,32.00025,32,32.00036,180,180.0155,52.30847,55.06809,229.1018,28.10609,2,1.985,10,9.97,10,9.965,0,0,0,0,0,0,0,0
142,24.17801,50,50.00233,32,32.00081,32,32.00144,180,179.9736,52.29882,55.07238,229.4106,28.14391,2,1.995,10,10,10,9.99,0,0,0,0,0,0,0,0
143,21.17364,50,50.00298,32,32.00118,32,32.00063,180,179.9672,52.30294,55.07129,229.0675,28.17789,2,2.03,10,10.025,10,10,0,0,0,0,0,0,0,0
