id,injection-name,solvent-name,injection-time,duration,target-surface-coverage,actual-surface-coverage,col-temp,pressure-drop,exit-flow-rate,peak-area,peak-max-signal,peak-max-time,peak-com,peak-com-over-max,ret-vol-max,ret-vol-com,net-ret-time-max,net-ret-vol-max,net-ret-time-com,net-ret-vol-com,partial-pressure,pres-res-vol-max,pres-res-vol-com,amount-mmol-g,amount-mmol,amount-mmol-g-max,amount-mmol-g-com,saturationPressure,bet-value,bet-ordinate
15,injection12,OCTANE,23205,5,0.75,0.602403903,303.1510796,22.0606451,10.01249981,20758.50174,117937.2891,0.601467,0.697837336,1.160225476,823.4453097,955.3822261,0.165775333,226.9566256,0.249295261,341.3005426,6.139090651,0.012004658,0.018052772,0.079390087,6.35121E-4,0.069001395,0.245861927,18.481708211061495,7.208400413478349,0.3321711705915631
16,injection13,OCTANE,25429,5,0.8,0.639741692,303.1504044,22.21801567,9.992499828,22143.17362,125551.4395,0.6048,0.688417883,1.138257081,826.2674856,940.5048167,0.169108333,231.0329322,0.239875808,327.7142536,6.51952553,0.012220297,0.017334177,0.084310789,6.74486E-4,0.073650423,0.252456452,18.481029549201907,7.4003959075359,0.3527685247536192
17,injection14,OCTANE,27796,5,0.85,0.683093434,303.1472191,22.07495022,10,23756.27657,132512.4311,0.613133,0.68673996,1.120050561,838.3503097,938.9947343,0.177441333,242.619459,0.238197885,325.6932361,6.843243816,0.012833292,0.017227458,0.090024063,7.20193E-4,0.077804794,0.258033295,18.477828202166116,7.559703851673199,0.37034892527022095
18,injection15,OCTANE,30289,5,0.9,0.724057469,303.1512054,22.11787033,9.997499943,25283.78214,139425.8273,0.619783,0.67821271,1.094274463,847.2184747,927.0895416,0.184091333,251.6454608,0.229670634,313.9505353,7.172762843,0.013310545,0.016606112,0.095422664,7.63381E-4,0.082190872,0.263505325,18.48183465838992,7.716776494416085,0.3880979878663663
19,injection16,OCTANE,32886,5,0.95,0.769673015,303.1501354,22.11786938,10.01249981,26985.84978,145864.1097,0.628117,0.674482689,1.073816963,859.8959102,923.3708147,0.192425333,263.4314262,0.225940614,309.3140452,7.46242089,0.013934002,0.016360927,0.101434282,8.11474E-4,0.086226968,0.268244399,18.480759175872215,7.854535789215899,0.40379406597877515
20,injection17,HEPTANE,1743,20,0.1,0.090075855,303.1505856,21.6600647,9.994999886,3375.420855,10033.3004,0.54815,1.027599135,1.874667764,749.3346609,1404.753533,0.112458333,153.7333341,0.57905706,791.5853791,0.52897003,0.008131594,0.041870234,0.013051872,1.04415E-4,0.004301369,0.022148099,58.41816620663144,2.1243537945125155,0.009054889332352118
21,injection18,HEPTANE,3237,20,0.2,0.192967381,303.1493553,21.87466526,9.997499943,7243.304366,47183.0554,0.49315,0.721067366,1.462166413,674.2194611,985.8210507,0.057458333,78.55526013,0.272525291,372.588168,2.482740903,0.00415513,0.019707814,0.027960719,2.23686E-4,0.012419542,0.060652651,58.41472204255803,3.5740910851329204,0.04250197238277021
22,injection19,HEPTANE,4524,15,0.3,0.306700954,303.1505999,21.80313015,9.997499943,11531.50451,99101.72706,0.48485,0.628357103,1.295982475,662.9057203,859.1141958,0.049158333,67.21117947,0.179815028,245.8500783,5.206052552,0.003555078,0.01300403,0.044440563,3.55525E-4,0.022101127,0.096066677,58.41820623976664,4.4267326196101235,0.08911695320860637
23,injection20,HEPTANE,5103,15,0.35,0.352152909,303.1473249,21.6886797,9.994999886,13248.34074,121194.8758,0.479833,0.606167445,1.263288363,655.9242832,828.6215139,0.044141333,60.34051936,0.15762537,215.4714407,6.364449376,0.003191695,0.011397301,0.051026491,4.08212E-4,0.025798376,0.109269274,58.409038406932275,4.740158729724651,0.10896343356415597
24,injection21,HEPTANE,5644,15,0.4,0.401726032,303.1499599,21.50269508,9.994999886,15122.54632,145311.9412,0.4815,0.58660267,1.218281766,658.2889127,801.9813792,0.045808333,62.6274516,0.138060595,188.7513171,7.626286985,0.003312633,0.009983861,0.058209571,4.65677E-4,0.029978381,0.121867285,58.41641456931283,5.008707444980974,0.13055041192148453
25,injection22,HEPTANE,6153,15,0.45,0.454337959,303.1487001,21.70298481,9.977499962,17113.31337,170667.6621,0.479833,0.571678305,1.19141098,654.772685,780.1033667,0.044141333,60.23458026,0.12313623,168.0297935,8.967347612,0.003186077,0.008887848,0.06583297,5.26664E-4,0.034251102,0.133786428,58.41288791135671,5.294955678538642,0.15351659424215106
26,injection23,HEPTANE,6633,15,0.5,0.503955218,303.1507401,21.44546509,9.992499828,18992.08218,194107.2299,0.4815,0.562550636,1.168329462,658.1506063,768.9367436,0.045808333,62.61429357,0.114008561,155.835521,10.17832956,0.003311928,0.008242783,0.073022445,5.8418E-4,0.038261787,0.14376829,58.41859873367037,5.514441533096218,0.17423097747350755
27,injection24,HEPTANE,7089,10,0.55,0.560963668,303.1510805,21.55992031,9.987499714,21151.96417,220699.2954,0.479833,0.554053692,1.154680257,655.4954531,756.8876582,0.044141333,60.30106995,0.105511617,144.1384502,11.57224927,0.003189569,0.007624068,0.081282895,6.50263E-4,0.04270779,0.154395628,58.41955170230628,5.783970816300372,0.19808863527350815
28,injection25,HEPTANE,7524,10,0.6,0.603161343,303.1518854,21.71728992,9.987500191,22751.35078,240244.7803,0.4815,0.549630001,1.14149533,657.7067432,750.7691756,0.045808333,62.57206589,0.101087926,138.0814344,12.59253176,0.003309682,0.007303669,0.087397282,6.99178E-4,0.0460846,0.161847433,58.421805115761444,5.962305998658471,0.21554506463893391
29,injection26,HEPTANE,7943,10,0.65,0.636260099,303.1500153,21.53130436,9.992499828,24006.13507,255075.5316,0.483183,0.545485177,1.12894116,660.4123652,745.5667018,0.047491333,64.91094217,0.096943102,132.5013981,13.35969906,0.003433415,0.007008562,0.092193248,7.37546E-4,0.048718604,0.167224173,58.416569658981985,6.086124262205617,0.2286970826597629
30,injection27,HEPTANE,8349,5,0.7,0.696516494,303.1486744,21.43115997,9.994999886,26290.81155,281524.3016,0.48315,0.540555369,1.118814797,660.5728655,739.0586967,0.047458333,64.88603382,0.092013294,125.8025158,14.73499832,0.003432113,0.006654259,0.10092432,8.07395E-4,0.053438787,0.17637577,58.412815969151254,6.312953177983249,0.2522562570477991
31,injection28,HEPTANE,8746,5,0.75,0.738734572,303.1504044,21.90327454,10.02750015,27891.60363,300252.7005,0.483183,0.536142244,1.109604941,662.5650587,735.1854629,0.047491333,65.1225272,0.087600169,120.121799,15.66025269,0.003444603,0.006353744,0.107041664,8.56333E-4,0.056625921,0.182254599,58.41765893559081,6.468031623779245,0.2680739518724368
32,injection29,HEPTANE,9137,5,0.8,0.771606136,303.1493343,21.63145542,9.997499943,29137.91668,314121.008,0.483167,0.533151361,1.103451521,660.6761448,729.0240968,0.047475333,64.91714087,0.084609286,115.6936149,16.42980196,0.003433751,0.00611954,0.11180471,8.94438E-4,0.059268361,0.186963887,58.41466325555944,6.602625857664539,0.28126160529456345
33,injection30,HEPTANE,9524,5,0.85,0.835274873,303.1497606,21.83174515,9.989999771,31551.38362,340159.4912,0.486583,0.532196959,1.093743429,664.7617598,727.0788068,0.050891333,69.52690971,0.083654884,114.2879382,17.79990582,0.003677577,0.00604518,0.121030226,9.68242E-4,0.064307023,0.195246411,58.4158566412556,6.814950016313905,0.30471017363167446
34,injection31,HEPTANE,9911,5,0.9,0.878122923,303.151545,21.64576054,10,33175.00897,356693.6658,0.48815,0.530787132,1.087344325,667.6553671,725.9712745,0.052458333,71.74861784,0.082245057,112.4886896,18.64357714,0.00379507,0.005949975,0.127238852,0.001017911,0.067508815,0.200266234,58.42085211659186,6.942785242675674,0.3191253887018385
35,injection32,HEPTANE,10300,5,0.95,0.930342754,303.1497101,21.76021004,10.00500011,35152.83035,376759.0889,0.488183,0.527702858,1.080952958,667.9802679,722.0552462,0.052491333,71.8238343,0.079160783,108.3156128,19.67971944,0.003799071,0.005729279,0.134805436,0.001078443,0.071445194,0.206202582,58.41571527032339,7.111007841024733,0.33689084091379395
