n/nm	Solvent Name	Unit	En. (Stz Max)	En. (Stz Com)	En. (Pol Max)	En. (Pol Com)	Interpolated Retention Volume (Max)	Interpolated Retention Volume (Com)	Column Temperature [Kelvin]
0.05	DICHLOROMETHANE	dG (kJ/Mol)	4.43274956297532	6.57943629288552	4.76604762255565	6.93639415091355	0.776483222415838	1.64052107071018	323.151049408546
0.05	ETHYL ACETATE	dG (kJ/Mol)	6.53663160915765	8.37339695798969	5.21723465640273	6.9508628288702	3.6381224625429	7.26303983131295	323.150036606422
0.055	NONANE	dG (kJ/Mol)					80.892159885491	122.372561027368	323.148866227957
0.055	OCTANE	dG (kJ/Mol)					27.5751627564268	40.4380088746789	323.150260939965
0.055	HEPTANE	dG (kJ/Mol)					9.37152054866033	13.1496032852908	323.150050506592
0.055	HEXANE	dG (kJ/Mol)					3.05058427721657	3.62242974608614	323.149344458947
0.055	DICHLOROMETHANE	dG (kJ/Mol)	4.90987752086864	6.52773547344789	5.24237738894104	6.88200473695284	0.901706028715814	1.63747892138639	323.151049408546
0.055	ETHYL ACETATE	dG (kJ/Mol)	6.53217926723281	8.29081629063441	5.21452440950082	6.87866051496245	3.52758447913452	7.12376693486747	323.150036606422
0.06	NONANE	dG (kJ/Mol)					77.8640487804202	119.222278374028	323.148866227957
0.06	OCTANE	dG (kJ/Mol)					26.751894293379	39.4425180289465	323.150260939965
0.06	HEPTANE	dG (kJ/Mol)					9.0198954386509	12.7349142969359	323.150050506592
0.06	HEXANE	dG (kJ/Mol)					3.07936342445482	3.61649873370335	323.149344458947
0.06	DICHLOROMETHANE	dG (kJ/Mol)	4.7428591794244	6.40139235874038	5.07296547918716	6.75469961237459	0.876956028279488	1.57441407773336	323.151049408546
0.06	ETHYL ACETATE	dG (kJ/Mol)	6.22132255785435	8.03353862237503	4.92138238498189	6.63027264628084	3.22119095081546	6.49315223175936	323.150036606422
0.065	NONANE	dG (kJ/Mol)					75.0589184800392	116.275173763198	323.148866227957
0.065	OCTANE	dG (kJ/Mol)					25.7676450775873	38.4324425764201	323.150260939965
0.065	HEPTANE	dG (kJ/Mol)					9.01135219784899	12.4975674219961	323.150050506592
0.065	HEXANE	dG (kJ/Mol)					3.09397935061506	3.59546921619429	323.149344458947
0.065	DICHLOROMETHANE	dG (kJ/Mol)	4.32062294477663	6.27235658382997	4.64364737790132	6.6234553657645	0.78844254225542	1.51394645268031	323.151049408546
0.065	ETHYL ACETATE	dG (kJ/Mol)	6.06466924115842	7.90902052503105	4.78230163544459	6.51337097467967	3.16178118413133	6.22623145652489	323.150036606422
0.07	NONANE	dG (kJ/Mol)					72.5745212136407	113.548924246088	323.148866227957
0.07	OCTANE	dG (kJ/Mol)					25.0429675575129	37.5613677995113	323.150260939965
0.07	HEPTANE	dG (kJ/Mol)					8.78781522244127	12.3079922312262	323.150050506592
0.07	HEXANE	dG (kJ/Mol)					2.98313710770153	3.57010086436249	323.149344458947
0.07	DICHLOROMETHANE	dG (kJ/Mol)	4.45026461160469	6.24110583710703	4.7732388040332	6.59016588903786	0.800390162565195	1.50757673091249	323.151049408546
0.07	ETHYL ACETATE	dG (kJ/Mol)	6.12302298236961	7.81611858696573	4.83986962951116	6.42718116478991	3.12679793322932	6.03524114657548	323.150036606422
0.075	NONANE	dG (kJ/Mol)					70.360869102716	110.857627792475	323.148866227957
0.075	OCTANE	dG (kJ/Mol)					24.7602480983585	37.1695622702336	323.150260939965
0.075	HEPTANE	dG (kJ/Mol)					8.57871483928974	12.1345510154606	323.150050506592
0.075	HEXANE	dG (kJ/Mol)					2.96998123340253	3.6024395771667	323.149344458947
0.075	DICHLOROMETHANE	dG (kJ/Mol)	4.89644803318785	6.22414651966124	5.21936689513832	6.57153684495462	0.956280414688996	1.54618399422495	323.151049408546
